imgid,timestamp_seconds,tx,ty,tz,qx,qy,qz,qw
69541,2331.08121,465681.129353,5247837.027077,468.383218,0.48865653746210425,-0.5009750076845102,0.39682292889502924,0.5939447728318034
69571,2332.082082,465681.616127,5247836.270878,468.326405,0.5060637148854144,-0.4845718233443885,0.40218906405897387,0.5893501686166175
69601,2333.077925,465682.103371,5247835.355312,468.272009,0.4893290837134213,-0.5005408146870753,0.397164680509639,0.5935285647888051
69631,2334.082952,465682.458058,5247834.427432,468.25211,0.5093143019745756,-0.4818668235911562,0.40446232545076133,0.5872082538736004
69661,2335.081517,465682.638762,5247833.219056,468.25165,0.44154998963322206,-0.5437221005425451,0.3844198579862258,0.6013495296600421
69691,2336.080613,465683.027557,5247832.021182,468.26521,0.38482783459107806,-0.5835513635720798,0.33907967093915065,0.6296033041153017
69721,2337.081261,465683.377804,5247830.890158,468.257244,0.35726633547876396,-0.600749333762914,0.3173645508036132,0.6408905877060536
69751,2338.080195,465683.554799,5247829.80475,468.168878,0.38990243540755065,-0.5814351137955557,0.34793671690572414,0.6235778542713619
69781,2339.083053,465683.625882,5247828.751222,468.067316,0.39746503502342134,-0.5770909626575907,0.3570791428861201,0.6176423337729363
69811,2340.08224,465683.666289,5247827.762179,467.976387,0.43270140892118725,-0.5514686653247348,0.38196354341193994,0.6022920001019191
69841,2341.084973,465683.737452,5247826.747726,467.866787,0.4699088478545973,-0.5210536375220871,0.4036092497908764,0.58718681440936
69871,2342.08593,465683.951682,5247825.713403,467.80248,0.492573014755084,-0.5003843280024295,0.41202433591936677,0.5807093042433964
69901,2343.084577,465684.352225,5247824.625807,467.727281,0.49483661014070557,-0.4984144313902427,0.41364465413364127,0.5793253696784362
69931,2344.084303,465684.851927,5247823.614078,467.755888,0.47653125050763595,-0.5162967371781626,0.41397380650316395,0.5787757199452069
69961,2345.080422,465685.152818,5247822.493638,467.769842,0.45132992824153473,-0.5391784048784396,0.40837569501662546,0.5820800935489212
69991,2346.07528,465685.056526,5247821.48919,467.696883,0.4514131585838666,-0.5405831686176523,0.41910271714701836,0.5730173736847969
70021,2347.079495,465684.838509,5247820.606926,467.58518,0.4908589865498779,-0.5061138819255456,0.44443743240296324,0.5526133933633377
70051,2348.084398,465684.708366,5247819.664929,467.332281,0.4347724010507654,-0.5533790301978143,0.4032111567994521,0.5849490330399107
70081,2349.077365,465684.73788,5247818.823827,467.031935,0.41420432290379977,-0.5692185191676672,0.38962000825916254,0.5938192532147328
70111,2350.076306,465684.760169,5247817.919535,466.890237,0.4514471938286605,-0.5406133078283408,0.41868689383949126,0.5732660529895048
70141,2351.080449,465684.518538,5247817.132344,466.74268,0.4951062446873097,-0.5022094407270901,0.44517023034574765,0.5517961128262208
70171,2352.088359,465684.241583,5247816.508699,466.52097,0.509352911386045,-0.48798235659708206,0.4453316010910041,0.5514640481320978
70201,2353.080322,465684.003293,5247815.823298,466.291603,0.5340183144292463,-0.46244826653526366,0.44391593325994494,0.5512755071927543
70231,2354.085086,465683.814602,5247814.86543,466.303417,0.5321501861450586,-0.46451463343537225,0.44377346826905756,0.551459376174377
70261,2356.084413,465684.052039,5247813.751168,466.365371,0.5140839228765193,-0.4819543207010534,0.43098124932960774,0.5636425425070091
70291,2357.084397,465684.643463,5247812.592745,466.414608,0.5181480121379467,-0.4787090427317853,0.44172377804502266,0.5542926968975358
70321,2358.081502,465685.273712,5247811.704295,466.384319,0.5286655036681912,-0.468538580760831,0.4513357256006211,0.5452343040991138
70351,2359.073146,465685.46693,5247810.853741,466.329572,0.5410436419072474,-0.455900304364174,0.4572691911838069,0.5388242541186347
70381,2360.086439,465685.293903,5247809.969311,466.388723,0.5330485341028081,-0.46479358579244806,0.4627861981949249,0.5344671343098033
70411,2361.082373,465684.933381,5247809.217164,466.516487,0.5370554112720576,-0.46084992561179366,0.4682643843367208,0.5290721100651189
70441,2362.081227,465684.343121,5247808.44253,466.620135,0.5420641966988444,-0.455502033530731,0.46819225477131104,0.5286589795688342
70471,2363.077947,465683.975384,5247807.74487,466.466462,0.5360876369326497,-0.46117569716577084,0.45715214891734235,0.5393875551140281
70501,2364.085013,465684.001103,5247807.188151,466.363593,0.529218889132691,-0.4686949862287309,0.4606713090435174,0.5366882915560411
70531,2365.082124,465684.149275,5247806.304429,466.229084,0.5311350487994613,-0.4663753347225456,0.45478720902125963,0.5418101158246129
70561,2366.085103,465684.33743,5247805.476505,466.206278,0.5460760563238515,-0.4505664506136512,0.456674917222054,0.5387381871293662
70591,2367.08192,465684.442542,5247804.649395,466.05903,0.5356286216504665,-0.46163349596605086,0.4553078754535972,0.5410094579773216
70621,2368.083639,465684.663493,5247803.999016,465.917439,0.5336683104969265,-0.4636253841029577,0.4545168070484812,0.5419078424392789
70651,2369.077606,465684.836974,5247803.196982,465.876725,0.5347068318141653,-0.4623664388715084,0.45132009220366454,0.5446246914984789
70681,2370.081652,465684.902051,5247802.326935,465.838262,0.5394714174254961,-0.4572735308606192,0.4507102090837796,0.5447309566959124
70711,2371.079671,465684.888629,5247801.41503,465.852736,0.5456892138769514,-0.45081262752485174,0.4532429685823847,0.5418136839847454
70741,2372.081584,465684.78784,5247800.568967,465.890385,0.542277630012449,-0.45472528299235904,0.45721292709724226,0.538624385161656
70771,2373.078466,465684.478763,5247799.807915,465.862501,0.553841915637259,-0.442162517234562,0.4575831939257066,0.537000057237237
70801,2374.08228,465684.178136,5247799.08991,465.834308,0.5504566608148765,-0.4461672409915148,0.4630938881887148,0.5324249321292284
70831,2375.075314,465683.861729,5247798.471563,465.822145,0.5434606187323145,-0.4542171191195335,0.47242669946222504,0.524547784497342
70861,2376.077992,465683.555252,5247798.047353,465.740424,0.5540025770358683,-0.44202154075531613,0.4592585173862332,0.5355181755590676
70891,2377.081058,465683.293496,5247797.545754,465.665796,0.5547846392656098,-0.4411760852628377,0.4581873866416737,0.5363226496704739
70921,2378.086304,465683.07231,5247796.884412,465.540944,0.5569932862528815,-0.43864077805004636,0.45551964627229924,0.5383814621259027
70951,2379.082293,465682.874112,5247796.109206,465.510161,0.5587604965117777,-0.43658905490955846,0.45304138004908084,0.5403056659283839
70981,2380.082256,465682.651987,5247795.39952,465.690053,0.5635732403810078,-0.4315078343366925,0.45885134089045054,0.5344545243475294
71011,2381.079378,465682.274721,5247794.699337,465.810985,0.5583507580238531,-0.43728191520725124,0.45917459524092324,0.5349650911341797
71041,2382.086678,465681.75957,5247794.25911,465.932987,0.5602289325451384,-0.43529679882302563,0.46058735275493046,0.5334037219179918
71071,2383.082557,465681.235717,5247793.850476,466.118498,0.5643920439804684,-0.4294408547113217,0.44317737025053316,0.5483028282748323
71101,2384.085626,465680.93236,5247793.251195,466.116987,0.5663061883180849,-0.42679289016054195,0.43511790921239457,0.5548130631696478
71131,2385.0825,465680.93746,5247792.405783,466.118732,0.5651663400042662,-0.4284619054243606,0.44167416937795173,0.5494827857454724
71161,2386.085548,465681.13971,5247791.489969,466.21706,0.5640752854781819,-0.42959653049580443,0.439902086513592,0.551137049725078
71191,2387.082248,465681.322981,5247790.537548,466.331063,0.5699566764804517,-0.42305154885932206,0.4442425341163713,0.5466491972233665
71221,2388.078879,465681.41661,5247789.77852,466.333813,0.5617885002048951,-0.43188101070548446,0.4405154131528077,0.5511974640764914
71251,2389.077651,465681.508418,5247789.071365,466.202983,0.5676716738639831,-0.4249060198739954,0.43760975376667616,0.5529027476650596
71281,2390.083514,465681.529594,5247788.340659,466.128184,0.569418754162527,-0.42415035404634227,0.45308207146221996,0.5390504578329026
71311,2391.082336,465681.429152,5247787.501567,466.071804,0.5735308914312609,-0.4203313143095054,0.46279225966518267,0.529346037275147
71341,2392.085817,465681.294187,5247786.507887,466.084465,0.7321303037825138,-0.15509843218156916,0.5992567159188142,0.28429049059780553
71371,2393.080781,465681.106424,5247785.503735,466.027866,0.7416263362912647,-0.12999326228040514,0.6011447544032146,0.2678005103325843
71401,2394.080822,465680.921566,5247784.595989,465.893143,0.744045002180646,-0.11354746198110785,0.6111194570774903,0.24502452487243984
71431,2395.081512,465680.847961,5247783.790743,465.721714,-0.47841069873544656,-0.5795855276559769,-0.4141541223755385,0.5134979867405052
71461,2396.086387,465680.942998,5247783.160037,465.507085,-0.4259663796092154,-0.6188680042889823,-0.3613682881270859,0.5522390759861979
71491,2397.084216,465681.333345,5247782.599665,465.375696,-0.44180516007234866,-0.6070713787529114,-0.3783210765565743,0.5414293164075621
71521,2398.085219,465681.832269,5247781.925894,465.406419,-0.38711141601623195,-0.6428156877310555,-0.32315964930706587,0.5766286363479465
71551,2399.08809,465682.285262,5247780.997181,465.553309,-0.4043862487220526,-0.6326548538630444,-0.3400499252452704,0.5662028312086775
71581,2400.091108,465682.543249,5247779.901957,465.637516,-0.48521342950136914,-0.573155439273861,-0.42196504207207736,0.5079431794319295
71611,2401.07781,465682.739944,5247778.865733,465.577363,-0.42731863406304854,-0.6177502611629496,-0.36314881729305704,0.5512770050657401
71641,2402.088913,465682.944698,5247777.910021,465.469781,-0.4704040062948573,-0.5850169378749067,-0.40751932953156866,0.5200031243361488
71671,2403.083585,465683.177441,5247776.889199,465.547323,0.5485372295870555,0.5118658716503798,0.4863972477048655,-0.4477923119278476
71701,2404.088198,465683.423946,5247775.764823,465.62256,-0.5028428144186295,-0.5557726885425819,-0.4419417655981813,0.4929029300761603
71731,2405.085222,465683.829961,5247774.750487,465.546714,0.531167817272436,0.5273320802964483,0.47181571553518115,-0.46601669236013576
71761,2406.084892,465684.395193,5247773.966831,465.4488,0.5882899020097128,0.45989865959787507,0.5308611395058603,-0.40074264142466787
71791,2407.08181,465684.934965,5247773.065954,465.416562,0.6109492814523128,0.4305568030234863,0.5519262160631412,-0.36978272929562334
71821,2408.083394,465685.338592,5247772.104951,465.38276,0.5838454355176823,0.4665921244662765,0.525565707740016,-0.4064443180300972
71851,2409.086877,465685.541662,5247771.171527,465.365046,0.552303256608206,0.5047398281596455,0.49330731358846486,-0.4436741067151356
71881,2410.075852,465685.590277,5247770.402445,465.326846,0.6224924964544293,0.41533485965668565,0.5618345950689803,-0.35262151663727004
71911,2411.07738,465685.604557,5247769.602924,465.289686,0.555753260880888,0.5003039997445066,0.4973682057146117,-0.43983984449357916
71941,2412.086472,465685.564356,5247768.801518,465.216042,0.5500259578834557,0.5062548867044699,0.49205077384570045,-0.4461652959387123
71971,2413.083327,465685.433475,5247768.009104,465.086113,0.5297485655427616,0.5270897481666901,0.47225090274948617,-0.4674633028754845
72001,2414.082071,465685.308183,5247767.351577,464.926701,0.5428064399213653,0.5131258806183859,0.48578062017695783,-0.45396055828671883
72031,2415.083531,465685.153631,5247766.773518,464.800219,0.5290126024359197,0.5269527893880722,0.4724363042104777,-0.4682631340219411
72061,2416.084123,465684.876912,5247766.148566,464.765216,0.5424262866891816,0.5130673491189612,0.4858112960333361,-0.45444802059535705
72091,2417.07969,465684.428736,5247765.372847,464.777917,0.6043999106444112,0.43819713560903195,0.5469152974589796,-0.3789032538292898
72121,2418.082433,465683.888612,5247764.469431,464.74494,0.6190604899093038,0.41695223526022923,0.5613446448378848,-0.3575012350420346
72151,2419.082415,465683.272281,5247763.519915,464.642298,0.6557434488257821,0.35694183111326644,0.5960285576367497,-0.2955385203404675
72181,2420.082516,465682.626195,5247762.695719,464.497267,0.692272196934391,0.2785622775208454,0.6301109743203892,-0.2147613161978692
72211,2421.08138,465682.176387,5247761.892189,464.356184,0.7133928846036821,0.21759573623869455,0.6487095963794532,-0.1513226596805147
72241,2422.084581,465682.032996,5247761.018413,464.304258,0.7173640763454291,0.20398635039130855,0.6519523860814386,-0.13688110572983558
72271,2423.080294,465682.178977,5247760.185744,464.316576,0.6758463751159519,0.31928969885266256,0.6135618530186531,-0.25461268226370987
72301,2424.083645,465682.408335,5247759.733665,464.28126,0.7431382724332609,0.08174908521853638,0.6641254297451284,-9.314874908045168e-05
72331,2425.084288,465682.574729,5247759.602042,464.13359,0.7470808725382553,-0.018068991186576094,0.6548075249460357,0.11300790555985696
72361,2426.084508,465682.753828,5247759.487172,463.885053,0.7264827819708466,0.16726982274125812,0.6592890667738195,-0.09788513846602831
72391,2427.279994,465682.941909,5247759.021107,463.703526,0.7442277425090841,0.04209736739017256,0.6654990839751413,0.038260268777115775
72421,2428.276854,465683.210667,5247758.299163,463.648678,0.7335506635304714,0.13605163443806026,0.662839347333312,-0.06354035274914968
72451,2429.278595,465683.629232,5247757.457314,463.691932,0.730131305540034,0.1542087596196347,0.6604965145924057,-0.08289927224206114
72481,2430.27759,465684.221864,5247756.368727,463.853642,0.6833993304428139,0.29952769234318266,0.6222686062579278,-0.2367071995856855
72511,2431.278127,465684.856956,5247755.290167,464.020649,0.7423793556614776,0.08107045942943122,0.6650530385869369,-0.0022200814922799517
72541,2432.277067,465685.272194,5247754.464421,464.036427,0.7449623275786948,-0.023623149624322548,0.6570930920862915,0.11270202137866267
72571,2433.279876,465685.417203,5247753.956344,463.942973,0.7409089123240282,-0.0864024188437709,0.6383203198342247,0.19009412127549954
72601,2434.27965,465685.420496,5247753.279796,463.893346,0.7455838656817484,-0.04703338498089621,0.6487172300164094,0.14511552436640376
72631,2435.282498,465685.338357,5247752.368343,464.007429,0.7137585693532693,-0.22404187610736198,0.5135221958466282,0.4202962012651615
72661,2436.28048,465685.456912,5247751.344384,464.081013,0.7183752626040938,-0.22024888231276032,0.38415625926068986,0.5365178285847665
72691,2437.283346,465685.965001,5247750.414543,464.084138,0.7189810450522071,-0.2161022330100276,0.36573884346185315,0.5500919742433099
72721,2438.286426,465686.695293,5247749.591932,464.071736,0.723879430520994,-0.20729494064550646,0.3701779976228527,0.5440548021360652
72751,2439.288613,465687.396678,5247748.681709,464.001671,0.7240524269680111,-0.20835940069218392,0.3854484429246809,0.5326949793191843
72781,2440.285431,465688.003768,5247747.570822,463.997018,0.7262423346721752,-0.20432287838452634,0.38395819242137513,0.5323535847264301
72811,2441.285231,465688.346681,5247746.729774,464.049651,0.7441213033223386,-0.13807906766277367,0.22388217168810573,0.6140801496673385
72841,2442.284024,465688.66462,5247746.176549,464.048246,0.7528981754857871,-0.09151580726388046,0.14159227464692353,0.6361767224060649
72871,2443.282898,465689.353561,5247745.602761,464.032147,0.7529207034442835,-0.08821293968199474,0.13526879315187268,0.6379900039944683
72901,2444.286872,465690.077873,5247744.933871,464.077987,0.7529099026551878,-0.08626286980291631,0.13511298189252316,0.6383023405105387
72931,2445.28347,465690.607011,5247744.319063,464.190186,0.7535275200665484,-0.07348390229030359,0.113189482709274,0.643416298838127
